125 4.652540
250 4.117020
375 3.933930
500 3.829020
625 3.761080
750 3.712110
875 3.672290
1000 3.637510
1125 3.603630
1250 3.573510
1375 3.544490
1500 3.517660
1625 3.497690
1750 3.474000
1875 3.453820
2000 3.433030
2125 3.414120
2250 3.395040
2375 3.377660
2500 3.359900
2625 3.342240
2750 3.325280
2800 3.318150
2825 3.315590
2850 3.312480
2875 3.309660
2900 3.306800
2925 3.303790
2950 3.301270
2975 3.298850
3000 3.296720
3025 3.294450
3050 3.292520
3075 3.291270
3100 3.290660
