125 0.004725
250 0.008760
375 0.005130
500 0.001635
625 0.002665
750 0.000470
875 -0.000165
1000 -0.001500
1125 -0.009405
1250 -0.007875
1375 -0.009960
1500 -0.009230
1625 -0.010450
1750 -0.010975
1875 -0.011195
2000 -0.013350
2125 -0.014530
2250 -0.015725
2375 -0.016810
2500 -0.018435
2625 -0.018515
2750 -0.019430
2875 -0.018985
3000 -0.016080
3025 -0.014425
3050 -0.013350
3075 -0.011685
3100 -0.009465
