label	step	kind	name	surface	shape	fro	op	stable_rank	rank90	rank95	rank99	top1_energy	top8_energy	top32_energy	top64_energy
good2000	2000	weight	blocks.9.mlp.fc.weight	mlp_fc	3072x768	199.84633745392983	21.763154983520508	84.32350964419037	569.0	649.0	736.0	0.01185908893284421	0.04046204736748468	0.11069821017068111	0.1927895886171249
good2000	2000	weight	blocks.9.mlp.proj.weight	mlp_proj	768x3072	104.80486890824777	8.53072452545166	150.93538809987317	571.0	651.0	738.0	0.006625351500327445	0.03699489685782256	0.10718981286626449	0.18915179648635033
good2000	2000	weight	blocks.10.attn.q.weight	attn_q	768x768	82.7581956383324	10.176512718200684	66.13389110550382	351.0	432.0	569.0	0.01512084021193753	0.08615446410124317	0.23606394670805855	0.37320720808327845
good2000	2000	weight	blocks.10.attn.k.weight	attn_k	768x768	83.03678942756338	10.72447681427002	59.94995531724754	352.0	433.0	568.0	0.01668057957188003	0.08574813354859388	0.2330113725607389	0.37030791756667397
good2000	2000	weight	blocks.10.attn.v.weight	attn_v	768x768	119.76860828802346	9.423515319824219	161.53257465501213	356.0	435.0	568.0	0.006190701795818689	0.04735986386351277	0.1726826440683874	0.3136633873400583
good2000	2000	weight	blocks.10.attn.proj.weight	attn_o	768x768	109.59199902365135	7.725306034088135	201.24555618856485	391.0	466.0	588.0	0.004969053821307792	0.038651006866116104	0.14255068805892285	0.2629106790205369
good2000	2000	weight	blocks.10.mlp.fc.weight	mlp_fc	3072x768	198.48097948858978	22.31879425048828	79.08540394446328	570.0	650.0	737.0	0.01264455828919123	0.04232881059604803	0.11279601138041752	0.19522146559018141
good2000	2000	weight	blocks.10.mlp.proj.weight	mlp_proj	768x3072	106.38620405890276	9.336587905883789	129.8357344506184	569.0	649.0	737.0	0.0077020398446649456	0.040487042670891815	0.11146699596027734	0.19382911849763976
good2000	2000	weight	blocks.11.attn.q.weight	attn_q	768x768	83.65573636375751	10.248041152954102	66.63612516780188	358.0	439.0	573.0	0.015006874986830614	0.08489699306791385	0.2279731626385437	0.36138032477556925
good2000	2000	weight	blocks.11.attn.k.weight	attn_k	768x768	84.0855858169966	9.48816204071045	78.53783776568811	362.0	442.0	574.0	0.012732716209776833	0.08013848268146394	0.21896492784950433	0.35190995949627596
good2000	2000	weight	blocks.11.attn.v.weight	attn_v	768x768	114.02609864357808	9.365334510803223	148.2388220584472	375.0	452.0	580.0	0.006745871196991317	0.0460197934159221	0.16020788796873786	0.29035376901814164
good2000	2000	weight	blocks.11.attn.proj.weight	attn_o	768x768	105.38158898439043	8.066960334777832	170.65130998771107	375.0	451.0	579.0	0.005859902277175675	0.04253197831989044	0.14988577891673496	0.2752883315104039
good2000	2000	weight	blocks.11.mlp.fc.weight	mlp_fc	3072x768	194.2740091340064	22.193660736083984	76.62518417569493	565.0	647.0	737.0	0.013050539594229051	0.04799742914341591	0.12617631585919845	0.21153437437513273
good2000	2000	weight	blocks.11.mlp.proj.weight	mlp_proj	768x3072	107.60133305401007	12.497438430786133	74.12987587491907	557.0	641.0	734.0	0.01348983777724546	0.05674856949102221	0.1361060023178294	0.2203046031012355
cold2250	2250	weight	blocks.0.attn.q.weight	attn_q	768x768	88.41207949585424	7.084792137145996	155.7288201080868	379.0	456.0	582.0	0.0064214189724543565	0.043112732486858776	0.1521158667723016	0.278053511635907
cold2250	2250	weight	blocks.0.attn.k.weight	attn_k	768x768	86.67475235218443	10.021224975585938	74.80723387758275	380.0	457.0	585.0	0.01336769117324183	0.053031170132434004	0.16251460941530751	0.2879161367889743
cold2250	2250	weight	blocks.0.attn.v.weight	attn_v	768x768	79.15740968356974	6.059803485870361	170.6341954450161	385.0	462.0	587.0	0.005860490023069453	0.041689762225041095	0.14721059229518926	0.2693253813699128
cold2250	2250	weight	blocks.0.attn.proj.weight	attn_o	768x768	75.58636022168616	7.431381702423096	103.45410628820193	372.0	449.0	579.0	0.009666121876440602	0.0539346276513281	0.17077744201823564	0.2990018275620353
cold2250	2250	weight	blocks.0.mlp.fc.weight	mlp_fc	3072x768	180.51621940631816	15.13316535949707	142.28951554098137	585.0	659.0	740.0	0.007027924694226582	0.03297969843838014	0.09643840393774043	0.17010077747141797
cold2250	2250	weight	blocks.0.mlp.proj.weight	mlp_proj	768x3072	92.71051846675759	6.740295886993408	189.19084188930324	545.0	628.0	729.0	0.0052856681117001755	0.031266101611243324	0.10029818976845606	0.18454265771640055
cold2250	2250	weight	blocks.1.attn.q.weight	attn_q	768x768	86.14667157492215	8.010801315307617	115.64453094209856	380.0	457.0	584.0	0.008647187998027201	0.054352618753765944	0.16900144143736334	0.29425573920116155
cold2250	2250	weight	blocks.1.attn.k.weight	attn_k	768x768	83.46065046344445	9.687542915344238	74.22261493032751	380.0	457.0	584.0	0.01347298260696819	0.05950811922264243	0.17196550217994713	0.2968986898867235
cold2250	2250	weight	blocks.1.attn.v.weight	attn_v	768x768	76.38609460640562	6.672261714935303	131.06371027784888	378.0	456.0	583.0	0.007629877087105556	0.05050251394527899	0.1669779843800825	0.2952091521968297
cold2250	2250	weight	blocks.1.attn.proj.weight	attn_o	768x768	75.50100565865829	7.6764116287231445	96.7361863330467	376.0	453.0	581.0	0.01033739325382505	0.05203763068204741	0.16397275051623536	0.28924590106080617
cold2250	2250	weight	blocks.1.mlp.fc.weight	mlp_fc	3072x768	192.77155156752252	13.333301544189453	209.03089464584758	559.0	642.0	735.0	0.004783981820937325	0.033283615483902705	0.11138028144733471	0.1996746383413417
cold2250	2250	weight	blocks.1.mlp.proj.weight	mlp_proj	768x3072	96.05714241728722	9.243162155151367	107.99860907136225	562.0	644.0	736.0	0.009259378510506833	0.041822645093540486	0.1195140574796511	0.2050790465328496
cold2250	2250	weight	blocks.2.attn.q.weight	attn_q	768x768	87.00359187987586	9.050979614257812	92.40238421621373	370.0	448.0	579.0	0.010822231574242553	0.06355021550589733	0.18955831708658785	0.3201232735790247
cold2250	2250	weight	blocks.2.attn.k.weight	attn_k	768x768	85.39626153629327	9.820731163024902	75.61188501020847	375.0	453.0	582.0	0.01322543406853286	0.06711983508094095	0.18636033449828604	0.3132243179884358
cold2250	2250	weight	blocks.2.attn.v.weight	attn_v	768x768	82.55016230677563	6.622303009033203	155.38810563191734	377.0	454.0	581.0	0.0064354990102575525	0.047096322583381846	0.16318852411795912	0.29200302361194586
cold2250	2250	weight	blocks.2.attn.proj.weight	attn_o	768x768	78.65552368556197	6.794808864593506	133.99974717091692	376.0	452.0	580.0	0.007462700647669866	0.050003604874500646	0.16328455644140363	0.28887866027946835
cold2250	2250	weight	blocks.2.mlp.fc.weight	mlp_fc	3072x768	193.87028524247856	15.202110290527344	162.63527264146347	558.0	641.0	734.0	0.006148727663798636	0.0362921765432653	0.11643972948895108	0.20502265604344075
cold2250	2250	weight	blocks.2.mlp.proj.weight	mlp_proj	768x3072	96.63852185464138	9.003793716430664	115.19920977125076	559.0	642.0	735.0	0.008680615101316095	0.0428013804827703	0.12203660356326479	0.20842743596768426
cold2250	2250	weight	blocks.3.attn.q.weight	attn_q	768x768	85.13007338497512	8.600655555725098	97.97221100002135	369.0	448.0	578.0	0.010206975935245374	0.06502055871933668	0.19118126715177702	0.32136912911571064
cold2250	2250	weight	blocks.3.attn.k.weight	attn_k	768x768	83.82679548106918	9.899247169494629	71.70697360790251	374.0	452.0	581.0	0.013945645028446637	0.07052642695972443	0.19076711071716546	0.31679366132922193
cold2250	2250	weight	blocks.3.attn.v.weight	attn_v	768x768	83.72758561997354	7.127090930938721	138.01062864362683	372.0	450.0	579.0	0.007245818744744765	0.05200473988083397	0.17395493606235016	0.305014476449024
cold2250	2250	weight	blocks.3.attn.proj.weight	attn_o	768x768	81.23052651251253	7.001461505889893	134.60498256088127	368.0	446.0	575.0	0.007429145496510162	0.04769475310651851	0.16168818338967197	0.29136823714324617
cold2250	2250	weight	blocks.3.mlp.fc.weight	mlp_fc	3072x768	194.41413392227943	15.219589233398438	163.17356817862927	557.0	641.0	734.0	0.0061284435412068735	0.03744433389020974	0.11975326568482104	0.20927780553834516
cold2250	2250	weight	blocks.3.mlp.proj.weight	mlp_proj	768x3072	97.83297509339579	8.896615982055664	120.92632354952649	556.0	639.0	733.0	0.00826949807657421	0.043076482129072106	0.1262105777552132	0.21343978401392022
cold2250	2250	weight	blocks.4.attn.q.weight	attn_q	768x768	81.45956147838018	8.26119613647461	97.22955047545543	356.0	436.0	569.0	0.010284939044868251	0.06950225727588097	0.20137154749227215	0.33676089594043546
cold2250	2250	weight	blocks.4.attn.k.weight	attn_k	768x768	83.6934831459042	8.404834747314453	99.15734872433468	348.0	427.0	561.0	0.010084981222925591	0.05801221281860084	0.19643929535972424	0.34904090288335254
cold2250	2250	weight	blocks.4.attn.v.weight	attn_v	768x768	90.28737756117961	7.693692207336426	137.71601534929545	375.0	452.0	579.0	0.007261319589182522	0.04990287307962404	0.16698203727747407	0.2950904551255988
cold2250	2250	weight	blocks.4.attn.proj.weight	attn_o	768x768	85.53592823797057	7.257434368133545	138.90917018252122	370.0	446.0	574.0	0.0071989487712441095	0.047916909843094393	0.16188864611845039	0.28894505110358887
cold2250	2250	weight	blocks.4.mlp.fc.weight	mlp_fc	3072x768	195.81258977016773	16.10567283630371	147.81668984373712	561.0	644.0	735.0	0.006765135933277491	0.03728171254351957	0.11743549720050474	0.20522337025853893
cold2250	2250	weight	blocks.4.mlp.proj.weight	mlp_proj	768x3072	98.87893580188098	9.148771286010742	116.8105331924615	564.0	646.0	737.0	0.008560871803849759	0.043548803384202854	0.12438174792215463	0.20983254280769495
cold2250	2250	weight	blocks.5.attn.q.weight	attn_q	768x768	83.3159197300777	8.743352890014648	90.80295198812689	358.0	437.0	571.0	0.011012857821304716	0.07025715906391539	0.20518204869220702	0.3397494168481077
cold2250	2250	weight	blocks.5.attn.k.weight	attn_k	768x768	84.66562794125784	9.00268840789795	88.44429349565516	355.0	434.0	567.0	0.01130655196029267	0.0631407684991922	0.1988463323128038	0.341989442675899
cold2250	2250	weight	blocks.5.attn.v.weight	attn_v	768x768	97.56492229536187	8.76607894897461	123.87300025863486	369.0	447.0	575.0	0.008072784205695321	0.0521633987503088	0.17036851640360762	0.3000121160912361
cold2250	2250	weight	blocks.5.attn.proj.weight	attn_o	768x768	91.17699348314244	7.82027006149292	135.93366701093984	359.0	435.0	566.0	0.007356529268937625	0.049927674032235365	0.16769701185114771	0.2980539688528823
cold2250	2250	weight	blocks.5.mlp.fc.weight	mlp_fc	3072x768	196.15839820792786	16.9886531829834	133.32018062208988	562.0	644.0	735.0	0.007500739912996409	0.03878416575147522	0.11783403320353147	0.20449045561407772
cold2250	2250	weight	blocks.5.mlp.proj.weight	mlp_proj	768x3072	99.27941550870452	8.73651123046875	129.1345155735283	566.0	648.0	737.0	0.007743863021893685	0.04295319924113412	0.12255765308002928	0.20735006919677446
cold2250	2250	weight	blocks.6.attn.q.weight	attn_q	768x768	80.72897244600293	9.407515525817871	73.63918135173394	342.0	423.0	561.0	0.013579727281643028	0.07562409540667758	0.21951976593069475	0.3632920955906868
cold2250	2250	weight	blocks.6.attn.k.weight	attn_k	768x768	83.45347459438103	8.595659255981445	94.26065399447477	340.0	421.0	558.0	0.010608880350635128	0.06569198591345878	0.21053086741740668	0.3629738923640178
cold2250	2250	weight	blocks.6.attn.v.weight	attn_v	768x768	103.96358850277822	8.330802917480469	155.73592826845353	370.0	446.0	575.0	0.006421125883529111	0.04469824369365991	0.15642711805295167	0.2838017253607979
cold2250	2250	weight	blocks.6.attn.proj.weight	attn_o	768x768	96.43472026940037	7.69650411605835	156.9928373855195	382.0	457.0	582.0	0.0063697173492339	0.044918995207000594	0.1536047728163647	0.27676618137412057
cold2250	2250	weight	blocks.6.mlp.fc.weight	mlp_fc	3072x768	196.41272115433358	18.21675682067871	116.25111191138404	565.0	646.0	735.0	0.008602068260321507	0.03896250889913757	0.11524609716303949	0.2001638170356554
cold2250	2250	weight	blocks.6.mlp.proj.weight	mlp_proj	768x3072	100.0679651849182	8.231414794921875	147.78868225533358	568.0	649.0	738.0	0.006766418001293944	0.03982803924624368	0.11727845603302696	0.20097211077437283
cold2250	2250	weight	blocks.7.attn.q.weight	attn_q	768x768	82.28760241809668	9.017702102661133	83.26778862364966	355.0	435.0	569.0	0.012009445867714333	0.07045158906939301	0.2133547103847487	0.35141202979422637
cold2250	2250	weight	blocks.7.attn.k.weight	attn_k	768x768	83.53570706870656	8.728829383850098	91.58667980147192	361.0	441.0	573.0	0.010918618320564217	0.06895774625170986	0.19870186811171459	0.33244823121737066
cold2250	2250	weight	blocks.7.attn.v.weight	attn_v	768x768	105.58834423126447	8.191676139831543	166.14466065094496	377.0	453.0	580.0	0.006018851259390817	0.04216247804050148	0.15156855156303978	0.27764032531240823
cold2250	2250	weight	blocks.7.attn.proj.weight	attn_o	768x768	97.18466635740434	7.577201843261719	164.50450489717045	381.0	455.0	581.0	0.006078860883627999	0.04124647961812891	0.14701819338727581	0.2692870346550951
cold2250	2250	weight	blocks.7.mlp.fc.weight	mlp_fc	3072x768	196.46501954864638	19.2397403717041	104.2730472399373	567.0	647.0	735.0	0.009590205968556302	0.03971567027118218	0.11328979011391006	0.1969986465229941
cold2250	2250	weight	blocks.7.mlp.proj.weight	mlp_proj	768x3072	100.531973691831	8.135109901428223	152.71494949418096	568.0	649.0	738.0	0.006548147403461008	0.03964425025784507	0.11655966845095263	0.20020435320938604
cold2250	2250	weight	blocks.8.attn.q.weight	attn_q	768x768	82.07802832899314	9.107108116149902	81.22558781201606	353.0	434.0	569.0	0.01231139136000276	0.0725234538781408	0.2151038466991163	0.3531640130892489
cold2250	2250	weight	blocks.8.attn.k.weight	attn_k	768x768	83.26103178595915	9.558562278747559	75.87495276830546	357.0	437.0	571.0	0.013179579868123762	0.0680912536060789	0.20196809957546208	0.34276298579318665
cold2250	2250	weight	blocks.8.attn.v.weight	attn_v	768x768	109.91369128206914	8.279071807861328	176.25453046235606	369.0	447.0	577.0	0.00567361302643836	0.0429007492867977	0.1571703607738249	0.2890838983930436
cold2250	2250	weight	blocks.8.attn.proj.weight	attn_o	768x768	101.7171898881895	7.5643696784973145	180.81864835779788	381.0	456.0	582.0	0.005530403025805356	0.04044031744645908	0.14624300357726033	0.2695055546641245
cold2250	2250	weight	blocks.8.mlp.fc.weight	mlp_fc	3072x768	196.44442996048525	20.536163330078125	91.50415488972733	566.0	646.0	734.0	0.0109284655019776	0.04008895986555923	0.11251987266915582	0.19625395757892433
cold2250	2250	weight	blocks.8.mlp.proj.weight	mlp_proj	768x3072	101.819492163215	8.5319242477417	142.41897954349653	569.0	650.0	738.0	0.0070215360565379385	0.03781720214973179	0.11006866555099452	0.1927961928677239
cold2250	2250	weight	blocks.9.attn.q.weight	attn_q	768x768	80.16766792459882	10.119400024414062	62.76087062285256	339.0	421.0	560.0	0.01593349470897682	0.08319780000287186	0.23369898145439072	0.37812177129368735
cold2250	2250	weight	blocks.9.attn.k.weight	attn_k	768x768	81.85136228440246	8.89991283416748	84.58245908065972	343.0	424.0	562.0	0.011822782298707793	0.07529678867395766	0.2259668006571593	0.37293845129690717
cold2250	2250	weight	blocks.9.attn.v.weight	attn_v	768x768	120.61672980068934	9.049173355102539	177.66312651731835	360.0	437.0	568.0	0.0056286299785595715	0.04315773888295913	0.16000385163822498	0.2951641332870886
cold2250	2250	weight	blocks.9.attn.proj.weight	attn_o	768x768	108.68224361930058	7.758447170257568	196.23097556644544	386.0	459.0	583.0	0.005096035409870302	0.03802729666629572	0.13805369170242293	0.2560509797430641
cold2250	2250	weight	blocks.9.mlp.fc.weight	mlp_fc	3072x768	196.83274348098183	21.38134765625	84.74704239605589	569.0	649.0	736.0	0.011799821819463754	0.040452791099752465	0.11070505092586477	0.19280582363344467
cold2250	2250	weight	blocks.9.mlp.proj.weight	mlp_proj	768x3072	103.23907989316594	8.389843940734863	151.41904056864826	570.0	651.0	738.0	0.006604189250206178	0.036963852150249214	0.10724201943411403	0.18927164631975846
cold2250	2250	weight	blocks.10.attn.q.weight	attn_q	768x768	81.44994029118438	10.112626075744629	64.87145602037585	349.0	430.0	567.0	0.015415100282101026	0.08707752191825165	0.23802496676510174	0.3754482902372643
cold2250	2250	weight	blocks.10.attn.k.weight	attn_k	768x768	81.75688044440052	10.60976791381836	59.379542855167664	350.0	431.0	567.0	0.016840816751302633	0.08641027177889515	0.23434409976436926	0.37186673071708415
cold2250	2250	weight	blocks.10.attn.v.weight	attn_v	768x768	118.34998415715991	9.325156211853027	161.07352364441303	356.0	435.0	568.0	0.006208344968025948	0.047463018236225916	0.17293137779860113	0.3140782395167498
cold2250	2250	weight	blocks.10.attn.proj.weight	attn_o	768x768	108.253008582614	7.639865875244141	200.77446951293675	391.0	466.0	588.0	0.004980712948344091	0.038693746909886306	0.1426088355439096	0.2629948317340645
cold2250	2250	weight	blocks.10.mlp.fc.weight	mlp_fc	3072x768	195.47833959290733	21.922443389892578	79.50956131883684	570.0	650.0	737.0	0.012577103727059391	0.04233387020895879	0.11282288951705831	0.19525258898392756
cold2250	2250	weight	blocks.10.mlp.proj.weight	mlp_proj	768x3072	104.82459307099647	9.185702323913574	130.22717760936118	568.0	649.0	737.0	0.0076788886802083055	0.04043705527558338	0.11147538747192477	0.19388367061526965
cold2250	2250	weight	blocks.11.attn.q.weight	attn_q	768x768	82.32288635116907	10.19505500793457	65.20216637237154	357.0	438.0	572.0	0.015336913719844369	0.08605914486015044	0.22997737872794918	0.3635952497706315
cold2250	2250	weight	blocks.11.attn.k.weight	attn_k	768x768	82.79236488707005	9.391457557678223	77.71673741631189	361.0	441.0	574.0	0.012867241127779394	0.08079367141203793	0.22015955639805215	0.3533450689552079
cold2250	2250	weight	blocks.11.attn.v.weight	attn_v	768x768	112.6905071007536	9.246731758117676	148.52452287532245	375.0	453.0	580.0	0.0067328948825470455	0.04591376414668489	0.1599420713584278	0.28988878746655816
cold2250	2250	weight	blocks.11.attn.proj.weight	attn_o	768x768	104.15651252592178	7.972042560577393	170.7000467402502	375.0	451.0	579.0	0.005858229210222033	0.042489245153342646	0.14987226509808088	0.2753184033227278
cold2250	2250	weight	blocks.11.mlp.fc.weight	mlp_fc	3072x768	191.35989489702382	21.8239803314209	76.88364031316063	564.0	647.0	737.0	0.013006668205704409	0.048020061014272544	0.12624676458050915	0.2116672128370522
cold2250	2250	weight	blocks.11.mlp.proj.weight	mlp_proj	768x3072	106.07311562962126	12.319904327392578	74.13033704340891	557.0	641.0	734.0	0.013489753856298055	0.056858714093998876	0.13631517378489788	0.22060352251460785
cold2400	2400	weight	blocks.0.attn.q.weight	attn_q	768x768	87.90804410718054	7.047495365142822	155.5921350271844	379.0	455.0	582.0	0.006427060081316347	0.04312276499464445	0.15217230389071956	0.27811825975839133
cold2400	2400	weight	blocks.0.attn.k.weight	attn_k	768x768	86.22109739917923	9.980639457702637	74.62946791930484	380.0	457.0	585.0	0.013399532756702451	0.053056796552457736	0.1625006050906697	0.2878652933193852
cold2400	2400	weight	blocks.0.attn.v.weight	attn_v	768x768	78.79423360881175	6.036096096038818	170.40274381708278	385.0	462.0	587.0	0.00586845010590581	0.041668688545373554	0.14713964065638008	0.26924855399953695
cold2400	2400	weight	blocks.0.attn.proj.weight	attn_o	768x768	75.22898312714156	7.401959419250488	103.29445237243822	372.0	449.0	579.0	0.009681062022521815	0.0539569814841545	0.17070868294943828	0.2988881752746291
cold2400	2400	weight	blocks.0.mlp.fc.weight	mlp_fc	3072x768	179.54878341275386	15.075435638427734	141.84864919665495	585.0	660.0	740.0	0.00704976752096968	0.03305286946913485	0.09656265100811015	0.17022957958372775
cold2400	2400	weight	blocks.0.mlp.proj.weight	mlp_proj	768x3072	92.20113776243491	6.7112531661987305	188.74058869299066	545.0	629.0	729.0	0.005298277423658039	0.031312255351045225	0.10031902367297238	0.18446445033500572
cold2400	2400	weight	blocks.1.attn.q.weight	attn_q	768x768	85.70083320773492	7.977851390838623	115.39797657063491	380.0	457.0	584.0	0.008665663209336271	0.054471294275262656	0.1690802561766511	0.29432063618947935
cold2400	2400	weight	blocks.1.attn.k.weight	attn_k	768x768	83.02693051899637	9.626839637756348	74.38245249906275	379.0	457.0	584.0	0.013444031036925012	0.05954840861155068	0.1720509222770725	0.29696963322051856
cold2400	2400	weight	blocks.1.attn.v.weight	attn_v	768x768	75.94275316192125	6.636895656585693	130.9310585761521	378.0	456.0	583.0	0.007637607232957489	0.05050428783668435	0.16691352845048282	0.29510910783567856
cold2400	2400	weight	blocks.1.attn.proj.weight	attn_o	768x768	75.04470672747345	7.636687278747559	96.5673060406827	377.0	453.0	581.0	0.010355471649780843	0.052057965726289256	0.16391722917583182	0.2890960198679734
cold2400	2400	weight	blocks.1.mlp.fc.weight	mlp_fc	3072x768	191.7444282925843	13.263589859008789	208.98895073915295	559.0	642.0	735.0	0.004784941962066396	0.033283042892658016	0.11139065665314893	0.19969930653988488
cold2400	2400	weight	blocks.1.mlp.proj.weight	mlp_proj	768x3072	95.51773497792178	9.196183204650879	107.88294637010137	562.0	644.0	736.0	0.009269305609891459	0.04183822392148657	0.11952763709907462	0.20508078314345946
cold2400	2400	weight	blocks.2.attn.q.weight	attn_q	768x768	86.54033166048215	9.017244338989258	92.10632494976568	370.0	448.0	579.0	0.010857017697160264	0.06372509517411756	0.18983058091043642	0.32053106085099686
cold2400	2400	weight	blocks.2.attn.k.weight	attn_k	768x768	84.94509945767913	9.784948348999023	75.36324210724604	375.0	453.0	582.0	0.013269068209365846	0.06721582436553691	0.18649884569254793	0.31333861201059
cold2400	2400	weight	blocks.2.attn.v.weight	attn_v	768x768	82.06408569012544	6.590460300445557	155.05107585574783	377.0	454.0	581.0	0.006449487657411371	0.04710546512053659	0.16316991709495562	0.29197594887286626
cold2400	2400	weight	blocks.2.attn.proj.weight	attn_o	768x768	78.16662016367664	6.752175807952881	134.01555084044136	376.0	452.0	580.0	0.007461820615061292	0.050023197277269775	0.16331787234437026	0.2888930293650239
cold2400	2400	weight	blocks.2.mlp.fc.weight	mlp_fc	3072x768	192.80387946693395	15.115533828735352	162.69887263096763	557.0	641.0	734.0	0.006146324088355502	0.03630990385623768	0.11648369168761127	0.2051154672987842
cold2400	2400	weight	blocks.2.mlp.proj.weight	mlp_proj	768x3072	96.0877487963476	8.963094711303711	114.92646985642843	559.0	642.0	735.0	0.00870121566641042	0.042854807220815944	0.12211430677467654	0.20847562532497946
cold2400	2400	weight	blocks.3.attn.q.weight	attn_q	768x768	84.66132263779754	8.564530372619629	97.7153939460507	369.0	448.0	578.0	0.01023380206144496	0.06520375096029252	0.19154251470506986	0.3218041802366777
cold2400	2400	weight	blocks.3.attn.k.weight	attn_k	768x768	83.35236175980559	9.858785629272461	71.48072773547801	374.0	452.0	581.0	0.013989784822849113	0.07073372228615396	0.19107856378909188	0.31707259220402007
cold2400	2400	weight	blocks.3.attn.v.weight	attn_v	768x768	83.23939790316392	7.093738555908203	137.69162273457192	372.0	450.0	579.0	0.007262605960623324	0.052043021556390734	0.17404395308106446	0.305024419357137
cold2400	2400	weight	blocks.3.attn.proj.weight	attn_o	768x768	80.74702490649423	6.970109939575195	134.20658025111197	369.0	446.0	575.0	0.007451199472700329	0.04773491555686428	0.16171298964557218	0.2912885467734601
cold2400	2400	weight	blocks.3.mlp.fc.weight	mlp_fc	3072x768	193.33640330716304	15.13561725616455	163.1649934991581	557.0	640.0	734.0	0.006128765604401289	0.03745624223078342	0.11980073184126057	0.20935378406241395
cold2400	2400	weight	blocks.3.mlp.proj.weight	mlp_proj	768x3072	97.26333456138546	8.856610298156738	120.6044258526316	556.0	639.0	733.0	0.008291569674415723	0.04311951918511025	0.12631965376992318	0.2135837367866876
cold2400	2400	weight	blocks.4.attn.q.weight	attn_q	768x768	80.97531090747661	8.240351676940918	96.56366697774463	355.0	435.0	569.0	0.010355861902287468	0.06976885597887159	0.20184415318848278	0.33732786357139444
cold2400	2400	weight	blocks.4.attn.k.weight	attn_k	768x768	83.21270338059118	8.36650276184082	98.92165017625402	348.0	427.0	560.0	0.01010901049687552	0.058097429765031246	0.19658764281443503	0.3493204007001725
cold2400	2400	weight	blocks.4.attn.v.weight	attn_v	768x768	89.75656367450934	7.653486728668213	137.535169788171	375.0	452.0	579.0	0.007270867528212461	0.04996060107468365	0.16702444200109084	0.29509773848774673
cold2400	2400	weight	blocks.4.attn.proj.weight	attn_o	768x768	85.01190748396662	7.209731101989746	139.03412304863616	370.0	446.0	574.0	0.007192478925840281	0.0479071320846654	0.16190059743478558	0.28895409793401045
cold2400	2400	weight	blocks.4.mlp.fc.weight	mlp_fc	3072x768	194.70795438296813	16.028474807739258	147.56486606332035	561.0	643.0	735.0	0.006776680836554266	0.037321882099240165	0.11751070089386544	0.20534776282231992
cold2400	2400	weight	blocks.4.mlp.proj.weight	mlp_proj	768x3072	98.30178144049577	9.110114097595215	116.43274718007451	564.0	646.0	737.0	0.00858864902030872	0.043586889289690976	0.12446931115197958	0.20994385587375158
cold2400	2400	weight	blocks.5.attn.q.weight	attn_q	768x768	82.83471694906218	8.709026336669922	90.46604212912501	357.0	437.0	570.0	0.01105387144684266	0.0704827400561194	0.20572057558005363	0.3403398261822758
cold2400	2400	weight	blocks.5.attn.k.weight	attn_k	768x768	84.18759279876103	8.960269927978516	88.27830650905837	355.0	434.0	567.0	0.01132781132244974	0.06329703807787973	0.1991755908109124	0.342448907718364
cold2400	2400	weight	blocks.5.attn.v.weight	attn_v	768x768	97.02425498135763	8.723858833312988	123.69250214128297	369.0	447.0	575.0	0.00808456440518754	0.0522012957440816	0.17037189426778088	0.29994509646890155
cold2400	2400	weight	blocks.5.attn.proj.weight	attn_o	768x768	90.66304158462256	7.769216537475586	136.1777389936626	359.0	435.0	566.0	0.007343344127974821	0.04992853355481996	0.16772570108192145	0.2980427731196467
cold2400	2400	weight	blocks.5.mlp.fc.weight	mlp_fc	3072x768	195.03817735253782	16.88945960998535	133.3545235695232	562.0	644.0	735.0	0.00749880823861711	0.038821076702786915	0.1179324679930977	0.20461783692940758
cold2400	2400	weight	blocks.5.mlp.proj.weight	mlp_proj	768x3072	98.69891875040983	8.698407173156738	128.74943681219924	566.0	648.0	737.0	0.0077670242663558445	0.04300310996532225	0.12267838410822281	0.20748188620821567
cold2400	2400	weight	blocks.6.attn.q.weight	attn_q	768x768	80.24274694637516	9.369461059570312	73.346996695402	342.0	422.0	560.0	0.013633823401833825	0.07586187189767028	0.22006623409477796	0.36410032741673837
cold2400	2400	weight	blocks.6.attn.k.weight	attn_k	768x768	82.96523062215581	8.55992603302002	93.94036433546985	340.0	420.0	558.0	0.01064505132670027	0.06583263631020084	0.21086644580414893	0.3634257686147562
cold2400	2400	weight	blocks.6.attn.v.weight	attn_v	768x768	103.38374263967957	8.293606758117676	155.38805265735286	370.0	446.0	575.0	0.00643550120423419	0.0447616697876555	0.15647128545603975	0.2838430009369819
cold2400	2400	weight	blocks.6.attn.proj.weight	attn_o	768x768	95.87721029068899	7.654010772705078	156.91072760757297	382.0	457.0	582.0	0.00637305055713563	0.044934158883329946	0.15367693208731956	0.2768545036055233
cold2400	2400	weight	blocks.6.mlp.fc.weight	mlp_fc	3072x768	195.2795472201326	18.105871200561523	116.32543015372241	565.0	646.0	735.0	0.008596572552351744	0.03898706174652977	0.11531050988852047	0.20025219389223678
cold2400	2400	weight	blocks.6.mlp.proj.weight	mlp_proj	768x3072	99.48412345853232	8.183320045471191	147.79116562496475	568.0	649.0	738.0	0.006766304303584712	0.03986198336869233	0.11737091599182643	0.2010806324183213
cold2400	2400	weight	blocks.7.attn.q.weight	attn_q	768x768	81.80078936431481	8.990450859069824	82.78507256014193	355.0	434.0	568.0	0.012079472410602978	0.07068720335139045	0.21388116644546482	0.35207010780269943
